Time (UTC),Conversation ID,Message ID,Sender Name,Message Content,is_follow_up,is_follow_up_unmapped,main_use_case,sub_use_case,classification_reason
07-04-2026 04:20:21,01KNK2NE0J26FDJH9G9PBW93E3,01KNK2PAS4K3V3FTAZS8M0665M,,"Báo cáo đánh giá bổ sung mà Chính phủ đã gửi Quốc hội nêu rõ một số chỉ tiêu quan trọng về thực hiện Ngân sách nhà nước năm 2024 và dự toán năm 2025 như sau:

* **Doanh thu NSNN**: Trong 4 tháng đầu năm 2025, tổng thu NSNN ước đạt **944,1 nghìn tỷ đồng**, tương đương **48 %** dự toán, tăng **26,3 %** so với cùng kỳ năm 2024. Điều này cho thấy doanh thu đang tăng mạnh so với năm trước, dù vẫn chưa đạt mức dự toán toàn năm 。  
* **Chi ngân sách**: Cùng kỳ, tổng chi NSNN ước đạt **595,4 nghìn tỷ đồng**, chỉ **23,4 %** dự toán, tăng **15,2 %** so với cùng kỳ năm 2024. Trong đó, chi đầu tư phát triển chiếm khoảng **128,5 nghìn tỷ đồng** (≈ 16,3 % dự toán) và chi trả nợ lãi chiếm **36,8 %** dự toán, chi thường xuyên chiếm **27,1 %** dự toán 。  
* **Doanh thu theo khu vực (Quý I 2025)**: Tổng thu từ ba khu vực kinh tế (chiếm khoảng 49,3 % dự toán thu nội địa) đạt **317,1 nghìn tỷ đồng**, tương đương **38,5 %** dự toán, tăng **20,4 %** so với cùng kỳ năm 2024. Trong đó, thu từ doanh nghiệp có vốn đầu tư nước ngoài đạt **36,2 %** dự toán (tăng 19,9 % YoY), thu từ khu vực kinh tế ngoài quốc doanh đạt **45,1 %** dự toán (tăng 36 % YoY), còn thu từ doanh nghiệp nhà nước chỉ đạt **28,9 %** dự toán, giảm **7,6 %** so với năm trước 。

Những số liệu trên phản ánh rằng **doanh thu NSNN năm 2024 đã có mức tăng đáng kể**, trong khi **chi ngân sách vẫn còn khá thấp so với dự toán**, đặc biệt là trong giai đoạn đầu năm 2025. Chính phủ đang đề xuất bổ sung dự toán để đáp ứng các chế độ, chính sách và chi trả cho các nhiệm vụ phát sinh, bao gồm việc sử dụng nguồn kinh phí cải cách tiền lương để điều chỉnh mức lương cơ sở và hỗ trợ các đối tượng theo Nghị định 178/2024/NĐ‑CP và 67/2025/NĐ‑CP 。

**Nguồn tham khảo:**

- Đề xuất bổ sung dự toán ngân sách Trung ương...[xem chi tiết](https://baodautu.vn/de-xuat-bo-sung-du-toan-ngan-sach-trung-uong-de-chi-tra-che-do-sau-tinh-gon-bo-may-d276290.html)

- Bổ sung thêm 71.700 tỷ đồng vốn đầu tư công...[xem chi tiết](https://baodautu.vn/bo-sung-them-71700-ty-dong-von-dau-tu-cong-cho-nam-2025-d278800.html)

- THÔNG CÁO BÁO CHÍ - 3. Về thực hiện dự...[xem chi tiết](https://mof.gov.vn/tin-tuc-tai-chinh/thong-cao-bao-chi-2/mofucm347994)

Bạn có muốn biết chi tiết hơn về các lĩnh vực chi tiêu hoặc mục tiêu thu ngân sách năm 2025 không?",False,False,,,
07-04-2026 04:21:05,01KNK2NE0J26FDJH9G9PBW93E3,01KNK2RCPSMA86FB2CY4KE6P0Y,Thanh Huyền,một số dữ liệu báo cáo về thuế thu nhập doanh nghiệp trong ngân sách nhà nước 2024,False,False,Tra cứu & cập nhật CS,,Yêu cầu tra cứu dữ liệu chính sách thuế thu nhập doanh nghiệp
07-04-2026 04:21:28,01KNK2NE0J26FDJH9G9PBW93E3,01KNK2RCQY13CFRYRGVHHG2S9H,,"Xin lỗi, hiện không có đủ thông tin liên quan để trả lời câu hỏi này. Bạn có muốn mình hỗ trợ câu hỏi khác không?

Bạn có muốn biết thêm về tỷ trọng hoặc xu hướng đóng góp của thuế thu nhập doanh nghiệp so với tổng thu ngân sách nhà nước năm 2024 không?",False,False,,,
07-04-2026 04:21:47,01KNK2NE0J26FDJH9G9PBW93E3,01KNK2SMW2AKB00QZMGS0N0SGM,Thanh Huyền,báo cáo về thuế thu nhập doanh nghiệp,False,False,Tra cứu & cập nhật CS,,Yêu cầu tra cứu báo cáo chính sách thuế thu nhập doanh nghiệp
07-04-2026 04:22:08,01KNK2NE0J26FDJH9G9PBW93E3,01KNK2SMWXAC0T0GSAWVQ5MBHE,,"**Báo cáo thuế thu nhập doanh nghiệp (TNDN) trong ngân sách nhà nước năm 2024**

| Thời kỳ | Thu TNDN ước đạt | Tỷ lệ so với dự toán | Tăng trưởng so với cùng kỳ năm 2023 |
|---------|------------------|----------------------|--------------------------------------|
| 5 tháng đầu năm | 257,3 nghìn tỷ đồng | 71 % dự toán | +23,6 % |
| 8 tháng đầu năm | 331,8 nghìn tỷ đồng | 91,5 % dự toán | +18,7 % |

* Các con số trên được trích từ báo cáo lũy kế 5 tháng (57,9 % dự toán tổng thu ngân sách) và lũy kế 8 tháng (87,8 % dự toán tổng thu ngân sách) của Bộ Tài chính .

**Những điểm nổi bật**

1. **Tốc độ thu**: Trong 5 tháng đầu năm, thu TNDN đạt 71 % dự toán, cho thấy mức thu chưa đạt mục tiêu nhưng đã tăng mạnh 23,6 % so với cùng kỳ năm 2023. Khi kéo dài tới 8 tháng, tỷ lệ hoàn thành dự toán đã cải thiện đáng kể lên 91,5 % và tăng 18,7 % so với năm trước .

2. **Đóng góp vào ngân sách**: Thu TNDN chiếm một phần quan trọng trong tổng thu nội địa (gần 60 % dự toán) và là nguồn thu lớn nhất trong các loại thuế doanh nghiệp, góp phần nâng tổng thu ngân sách nhà nước lên 1,727 nghìn tỷ đồng (87,8 % dự toán) tính đến tháng 8 năm 2024 .

3. **Nguyên nhân tăng trưởng**: Tăng thu TNDN phần lớn nhờ việc các doanh nghiệp nộp đầy đủ các kỳ thuế, bao gồm cả quý IV/2024 và các khoản quyết toán thuế năm 2024, cùng với thuế TNDN từ hoạt động chuyển nhượng bất động sản .

---

**Nguồn tham khảo:**

- Thu ngân sách Nhà nước 5 tháng ước đạt 57,9%...[xem chi tiết](https://mof.gov.vn/tin-tuc-tai-chinh/tin-tuc-su-kien-8/thu-ngan-sach-nha-nuoc-5-thang-uoc-dat-579percent-du-toan)

- Thu ngân sách nhà nước từ 3 khu vực kinh...[xem chi tiết](https://baodautu.vn/thu-ngan-sach-nha-nuoc-tu-3-khu-vuc-kinh-te-tang-truong-2-con-so-d381568.html)

Bạn có muốn biết thêm chi tiết về **cơ cấu thu TNDN theo ngành nghề** hoặc **so sánh mức thu TNDN giữa ngân sách trung ương và ngân sách địa phương** trong năm 2024 không?",False,False,,,
07-04-2026 04:23:25,01KNK2NE0J26FDJH9G9PBW93E3,01KNK2WMQA5SXZSRBS3R2HVS6W,Thanh Huyền,báo cáo về thuế thu nhập doanh nghiệp 2025,False,False,Tra cứu & cập nhật CS,,Yêu cầu tra cứu báo cáo chính sách thuế thu nhập doanh nghiệp năm 2025
07-04-2026 04:23:38,01KNK2NE0J26FDJH9G9PBW93E3,01KNK2WMRBDA19XJ45GF3G33HS,,"Năm 2025, thuế thu nhập doanh nghiệp (TNDN) đã đóng góp đáng kể vào ngân sách nhà nước. Theo báo cáo tổng hợp 8 tháng đầu năm, doanh thu từ TNDN ước đạt **331.800 tỷ đồng**, tương đương **91,5 %** dự toán và tăng **18,7 %** so với cùng kỳ năm 2024. Sự tăng trưởng này phần lớn đến từ việc các doanh nghiệp hoàn thành nộp thuế cho 4/5 kỳ (kể cả quý IV/2024) và thu nhập từ chuyển nhượng bất động sản .

Ngoài ra, tổng thu ngân sách nhà nước trong 8 tháng đầu năm 2025 ước đạt **1.727.000 tỷ đồng**, chiếm 87,8 % dự toán, trong đó thuế TNDN chiếm một phần quan trọng của nguồn thu nội địa .

**Nguồn tham khảo:**

- Thu ngân sách nhà nước từ 3 khu vực kinh...[xem chi tiết](https://baodautu.vn/thu-ngan-sach-nha-nuoc-tu-3-khu-vuc-kinh-te-tang-truong-2-con-so-d381568.html)

**Câu hỏi mở:** Bạn có muốn biết thêm về các chính sách hỗ trợ doanh nghiệp và ảnh hưởng của chúng đến thuế thu nhập doanh nghiệp trong năm 2025 không?",False,False,,,
07-04-2026 04:45:38,01KNK44PE8H84TQCXBVQPM0EWJ,01KNK45B2T37M46DT9MMVJSQZ2,PDDUNG,Tôi muốn tải danh sách các đơn vị kiểm toán được Bộ Tài Chính chấp thuận,False,False,Thông tin đơn vị trực thuộc,Tình huống nhiệm vụ đơn vị,"Tình huống cần xác định đơn vị quản lý kiểm toán (Cục Quản lý, giám sát kế toán, kiểm toán)"
07-04-2026 04:45:48,01KNK44PE8H84TQCXBVQPM0EWJ,01KNK45B3J3T5MYPN67Z2XGGT4,,"Xin lỗi, chúng tôi hiện không có thông tin liên quan đến nội dung này. Bạn có cần hỗ trợ thêm thông tin khác không?",False,False,,,
07-04-2026 05:39:27,01KNK7760PDB5HNS2XTABFPTN6,01KNK77WEZBDV3TK2Q0PWQDVW7,T,Tôi muốn tìm tài liệu ôn thi cpa,False,False,Ngoài phạm vi (Từ chối),Bộ/ngành khác,"Thuộc thẩm quyền Bộ Giáo dục và Đào tạo, không liên quan Bộ Tài chính"
07-04-2026 05:39:41,01KNK7760PDB5HNS2XTABFPTN6,01KNK77WFQ299NQAMAM88VBGDX,,"Xin lỗi, hiện không có đủ thông tin liên quan để trả lời câu hỏi này. Bạn có muốn mình hỗ trợ câu hỏi khác không?

Bạn có muốn biết thêm về các nguồn tài liệu ôn thi CPA nào đang được sử dụng phổ biến không?",False,False,,,
07-04-2026 05:39:52,01KNK7760PDB5HNS2XTABFPTN6,01KNK78MZF7M54NZ7AT9QWFVEB,T,Tôi muốn biết thêm về các nguồn tài liệu ôn thi CPA nào đang được sử dụng phổ biến?,True,False,Ngoài phạm vi (Từ chối),Không liên quan tài chính,Yêu cầu về tài liệu ôn thi không thuộc phạm vi quy định/khuyến nghị của Bộ Tài chính
07-04-2026 05:40:08,01KNK7760PDB5HNS2XTABFPTN6,01KNK78N0ADZJ118CZP97B31EG,,"Bộ Tài chính đã biên soạn và công bố “Tài liệu học, ôn thi lấy chứng chỉ Kiểm toán viên và Chứng chỉ Kế toán viên năm 2025”. Tài liệu này được thẩm định bởi các chuyên gia của Bộ Tài chính và giảng viên các trường đại học lớn, bao gồm các nội dung cập nhật các quy định mới, loại bỏ các quy định đã hết hiệu lực và được thiết kế để hỗ trợ thí sinh ôn tập cho kỳ thi CPA (cũng như kỳ thi kiểm toán viên). Bạn có thể tải tài liệu PDF này trực tiếp từ Cổng thông tin điện tử của Bộ Tài chính (www.mof.gov.vn) .

**Nguồn tham khảo:**

- Bộ Tài chính thông báo về tài liệu học, ôn...[xem chi tiết](https://mof.gov.vn/bo-tai-chinh/thong-bao-chi-dao-dieu-hanh/bo-tai-chinh-thong-bao-ve-tai-lieu-hoc-on-thi-ky-thi-cap-chung-chi-kiem-toan-vien-ke-toan-vien-nam-2025)

Bạn có muốn biết thêm về các nguồn tài liệu ôn thi CPA nào đang được sử dụng phổ biến không?",False,False,,,
07-04-2026 06:41:35,01KNKARNS4Z4JT49KFCM7RH998,01KNKASMFQ3F8VNBGYRMTAJWA2,Cường,"Báo giá nâng cấp, mở rộng hệ thống",False,False,Thông tin đơn vị trực thuộc,Tình huống nhiệm vụ đơn vị,Tình huống cần liên hệ Cục Công nghệ thông tin và chuyển đổi số
07-04-2026 06:42:07,01KNKARNS4Z4JT49KFCM7RH998,01KNKASMGGWYEXDFS8QWATWRYF,,"Theo các công văn công bố trên Cổng Thông tin Đấu thầu của Bộ Tài chính, hiện đang có một số dự án “nâng cấp, mở rộng hệ thống” mà Cục Công nghệ Thông tin và Chuyển đổi số (Cục CNTT) đang kêu gọi các doanh nghiệp gửi báo giá, nhưng trong các tài liệu được trích dẫn không có thông tin cụ thể về mức giá hoặc chi phí dự kiến của từng dự án.

Các thông tin liên quan đến yêu cầu báo giá như sau:

| Dự án | Nội dung chính | Ngày công bố | Hạn nộp báo giá | Địa chỉ nhận báo giá |
|-------|----------------|--------------|----------------|----------------------|
| Nâng cấp, mở rộng hệ thống Cổng thông tin điện tử Bộ Tài chính | Nâng cấp, mở rộng Cổng thông tin điện tử (phụ lục chi tiết kèm công văn) | 02/02/2026 | Trước ngày 12/02/2026 | Phòng 703, Cục CNTT, trụ sở Bộ Tài chính, số 6‑8 Phan Huy Chú, Hoàn Kiếm, Hà Nội  |
| Nâng cấp, mở rộng hệ thống Cổng thông tin điện tử Bộ Tài chính (phiên bản 2025) | Tương tự dự án 2026, yêu cầu báo giá theo phụ lục 01 | 28/05/2025 | Trước ngày 30/05/2025 | Phòng 703, Cục CNTT, trụ sở Bộ Tài chính, số 6‑8 Phan Huy Chú, Hoàn Kiếm, Hà Nội  |
| Dự án “Chuyển đổi số Bộ Tài chính giai đoạn 2026‑2030” | 3 phần mềm: Hệ thống thông tin & CSDL quản lý ngân sách quốc gia; Hệ thống thông tin giám sát, đánh giá đầu tư; Hệ thống thông tin quốc gia về đầu tư | 17/07/2025 | Trong vòng 10 ngày kể từ ngày công văn (khoảng cuối tháng 7/2025) | Phòng 204, trụ sở Bộ Tài chính, số 07 Phan Huy Chú, Phường Cửa Nam, Hà Nội; liên hệ Ngô Văn Khánh (tel: 0353.918.686, email: ngovankhanh@mof.gov.vn)  |
| Nâng cấp, mở rộng Hệ thống Dịch vụ công trực tuyến của cơ quan Bộ Tài chính | Nâng cấp, mở rộng dịch vụ công trực tuyến (phụ lục kèm công văn) | 25/03/2025 | Trước ngày 27/03/2025 | Phòng 703, trụ sở Bộ Tài chính, số 6‑8 Phan Huy Chú, Hoàn Kiếm, Hà Nội  |
| Nâng cấp, hoàn thiện hệ thống thông tin cơ sở dữ liệu quốc gia về đầu tư công | Nâng cấp, mở rộng phần mềm Quản lý tài sản nội ngành tài chính (phụ lục 01 & 02) | 16/04/2025 | Trước ngày 26/04/2025 | Cục CNTT, trụ sở Bộ Tài chính, số 6‑8 Phan Huy Chú, Hoàn Kiếm, Hà Nội  |

Trong các tài liệu trên, chỉ có yêu cầu **gửi báo giá** và thời hạn nộp, chứ không có bảng giá hay mức chi phí cụ thể được công bố. Do đó, hiện không có thông tin về “báo giá nâng cấp, mở rộng hệ thống” dưới dạng số tiền hay chi phí cụ thể.

Bạn có muốn biết thêm chi tiết về yêu cầu kỹ thuật, mẫu bảng báo giá hoặc cách thức nộp hồ sơ cho các dự án trên không?

**Nguồn tham khảo:**

- https://mof.gov.vn/bo-tai-chinh/thong-tin-dau-thau/cuc-cong-nghe-thong-tin-va-chuyen-doi-so-moi-cung-cap-bao-gia-nang-cap-mo-rong-he-thong-cong-thong-tin-dien-tu-bo-tai-chinh 0...[xem chi tiết](https://mof.gov.vn/bo-tai-chinh/thong-tin-dau-thau/cuc-cong-nghe-thong-tin-va-chuyen-doi-so-moi-cung-cap-bao-gia-nang-cap-mo-rong-he-thong-cong-thong-tin-dien-tu-bo-tai-chinh 0)

- https://mof.gov.vn/bo-tai-chinh/thong-tin-dau-thau/cuc-cong-nghe-thong-tin-va-chuyen-doi-so-moi-cung-cap-bao-gia-nang-cap-mo-rong-he-thong-cong-thong-tin-dien-tu-bo-tai-chinh...[xem chi tiết](https://mof.gov.vn/bo-tai-chinh/thong-tin-dau-thau/cuc-cong-nghe-thong-tin-va-chuyen-doi-so-moi-cung-cap-bao-gia-nang-cap-mo-rong-he-thong-cong-thong-tin-dien-tu-bo-tai-chinh)

- https://mof.gov.vn/bo-tai-chinh/thong-tin-dau-thau/cuc-cong-nghe-thong-tin-va-chuyen-doi-so-moi-cung-cap-bao-gia-phuc-vu-trien-khai-du-an-chuyen-doi-so-bo-tai-chinh-giai-doan-2026-2030...[xem chi tiết](https://mof.gov.vn/bo-tai-chinh/thong-tin-dau-thau/cuc-cong-nghe-thong-tin-va-chuyen-doi-so-moi-cung-cap-bao-gia-phuc-vu-trien-khai-du-an-chuyen-doi-so-bo-tai-chinh-giai-doan-2026-2030)

- https://mof.gov.vn/bo-tai-chinh/thong-tin-dau-thau/mofucm345646...[xem chi tiết](https://mof.gov.vn/bo-tai-chinh/thong-tin-dau-thau/mofucm345646)

- Cục Công nghệ thông tin và chuyển đổi số (Bộ...[xem chi tiết](https://mof.gov.vn/bo-tai-chinh/thong-tin-dau-thau/mofucm347442)

**Câu hỏi mở:** Bạn muốn tìm hiểu thêm về quy trình nộp báo giá hoặc các yêu cầu kỹ thuật chi tiết của dự án nâng cấp, mở rộng hệ thống nào của Bộ Tài chính?",False,False,,,
07-04-2026 06:46:26,01KNKAZVX3HN0ZFSN9CVSP6AHG,01KNKB2GETBNE44XTD9YGSCY1R,Thúy Hằng,"Tôi thuê người khoán việc chơi piano ở nhà hàng, mỗi tháng 3 lần, mỗi lần giá 1.500.000, thanh toán ngay sau khi kết thúc buổi đánh đàn, vậy cuối tháng tôi có khấu trừ thuế TNCN của người này không?",False,False,Tình huống chính sách,,Tình huống cá nhân hỏi về khấu trừ thuế TNCN
07-04-2026 06:46:45,01KNKAZVX3HN0ZFSN9CVSP6AHG,01KNKB2GFN78A2PKGSV3JKPG5B,,"Có phải khấu trừ thuế TNCN cho người khoán việc chơi piano không?

 Bạn có thể tham khảo thêm thông tin thông qua các link sau: 
- Với hỏi đáp chính sách: Câu hỏi - trả lời [39055](https://portal.mof.gov.vn/hoidapcstc/home/cthoidap/39055)
- Với hỏi đáp chính sách: Câu hỏi - trả lời [40290](https://portal.mof.gov.vn/hoidapcstc/home/cthoidap/40290)
- Với hỏi đáp chính sách: Câu hỏi - trả lời [58654](https://portal.mof.gov.vn/hoidapcstc/home/cthoidap/58654)
- Với hỏi đáp chính sách: Câu hỏi - trả lời [51845](https://portal.mof.gov.vn/hoidapcstc/home/cthoidap/51845)
- Với hỏi đáp chính sách: Câu hỏi - trả lời [60644](https://portal.mof.gov.vn/hoidapcstc/home/cthoidap/60644)

Trường hợp còn thắc mắc, vui lòng truy cập mục Gửi câu hỏi tại trang [Hỏi đáp CSTC](https://portal.mof.gov.vn/hoidapcstc) để được các chuyên gia giải đáp chi tiết.",False,False,,,
08-04-2026 07:38:09,01KNKJFBQQN22DJVV6V1RK1B62,01KNP0DXS8FQKF15WRBMEA75K6,Guest-80595229,bộ trưởng BTC,False,False,Thông tin lãnh đạo,,Hỏi thông tin lãnh đạo Bộ Tài chính
08-04-2026 07:38:22,01KNKJFBQQN22DJVV6V1RK1B62,01KNP0DXT0DCVDRNEAEM9GESAE,,"Ngô Văn Tuấn là Bộ trưởng Bộ Tài chính hiện nay.Thông tin chi tiết:

**Thông tin cá nhân**
- Họ và tên: Ngô Văn Tuấn  
- Ngày sinh: 2/8/1971  
- Quê quán: xã Liên Bão, tỉnh Bắc Ninh  
- Học hàm, học vị: Thạc sĩ Tài chính‑Ngân hàng  
- Điện thoại cơ quan: 024.22202828  

**Chức vụ**
- Bộ trưởng Bộ Tài chính  
- Ủy viên Ban Chấp hành Trung ương Đảng khóa XIII, XIV  
- Bí thư Đảng ủy Bộ Tài chính  
- Trưởng Ban Bảo vệ chính trị nội bộ  
- Chủ tịch Hội đồng Thi đua – Khen thưởng – Kỷ luật ngành Tài chính  

Bạn cần thêm thông tin gì về ông Ngô Văn Tuấn không?",False,False,,,
